obs	sector	hdd	choice	conv_year	house_type	constr_year	nb_rooms	nb_pers	own_rent	surface	age	income	op_cost.1	op_cost.2	op_cost.3	op_cost.4	op_cost.5	op_cost.6	op_cost.7	op_cost.8	op_cost.9	fix_cost.1	fix_cost.2	fix_cost.3	fix_cost.4	fix_cost.5	fix_cost.6	fix_cost.7	fix_cost.8	fix_cost.9	cost_inc1	cost_inc2	cost_inc3	cost_inc4	cost_inc5	cost_inc6	cost_inc7	cost_inc8	cost_inc9	avail.1	avail.2	avail.3	avail.4	avail.5	avail.6	avail.7	avail.8	avail.9
2693	1	5.53	8	0	2	9	4	2	1	1.25	3.8	2.25	0	0	1.061522	1.008451	1.298629	1.251008	0.943638	0.575914	0.851707	0	0	1.199899	0.986996	0.955905	0.743002	0.243961	0.575474	0.677317	0	0	2.699773	2.22074	2.150787	1.671755	0.5489127	1.294817	1.523963	0	0	1	1	1	1	1	1	1
2694	1	6.154	8	0	2	11	6	2	1	1.75	2.8	2.75	0	0	1.407032	1.353961	1.730647	1.683026	1.264657	0.764139	1.139528	0	0	1.201253	0.98835	0.955905	0.743002	0.276348	0.575474	0.677317	0	0	3.303445	2.717961	2.62874	2.043256	0.7599574	1.582555	1.862621	0	0	1	1	1	1	1	1	1
2695	1	6.154	8	6	2	3	5	1	1	0.3	3.8	1.25	0	0	1.152917	1.115142	1.407401	1.373878	1.064879	0.678734	0.968342	0	0	1.200576	0.987673	0.955905	0.743002	0.260155	0.575474	0.677317	0	0	1.50072	1.234591	1.194882	0.9287528	0.3251933	0.719343	0.8466461	0	0	1	1	1	1	1	1	1
2696	4	4.359	8	5	2	1	4	3	1	1.75	3.8	5.5	0	0	1.530575	1.449694	1.696495	1.628316	1.414458	1.121835	1.341302	0	0	1.225705	0.993447	0.981712	0.749454	0.250413	0.581926	0.683768	0	0	6.741379	5.46396	5.399415	4.121996	1.37727	3.200593	3.760726	0	0	1	1	1	1	1	1	1
2697	1	4.435	8	5	2	8	7	2	1	1.25	5.8	3.25	0	0	1.550347	1.495294	1.784282	1.736155	1.405183	0.862293	1.26946	0	0	1.20193	0.989026	0.955905	0.743002	0.292542	0.575474	0.677317	0	0	3.906271	3.214336	3.106693	2.414757	0.9507602	1.870292	2.20128	0	0	1	1	1	1	1	1	1
2698	1	4.435	8	6	2	7	4	4	1	1.25	3.2	3.25	1.212588	1.233179	1.448284	1.342673	1.626186	1.533859	1.288009	0.884744	1.187193	0.880752	0.865913	1.225705	0.993447	0.981712	0.749454	0.250413	0.581926	0.683768	2.862443	2.814217	3.983542	3.228703	3.190564	2.435725	0.8138416	1.89126	2.222248	1	1	1	1	1	1	1	1	1
2699	1	4.702	8	0	2	9	6	4	1	1.75	4.2	4.5	0	0	1.825884	1.713285	2.056986	1.95855	1.642165	1.123204	1.512425	0	0	1.227059	0.994801	0.981712	0.749454	0.2828	0.581926	0.683768	0	0	5.521766	4.476605	4.417704	3.372542	1.272599	2.618667	3.076958	0	0	1	1	1	1	1	1	1
2700	1	4.702	8	0	2	11	5	4	1	2.25	3.2	2.75	0	0	1.527619	1.422008	1.730468	1.638142	1.349833	0.876923	1.231606	0	0	1.200576	0.987673	0.955905	0.743002	0.260155	0.575474	0.677317	0	0	3.301584	2.7161	2.62874	2.043256	0.7154253	1.582555	1.862621	0	0	1	1	1	1	1	1	1
2701	1	4.702	8	0	2	10	5	4	1	1.25	2.8	2.25	0	0	1.556499	1.443901	1.751781	1.653346	1.381094	0.934522	1.269451	0	0	1.226382	0.994124	0.981712	0.749454	0.266606	0.581926	0.683768	0	0	2.75936	2.236779	2.208852	1.686271	0.5998641	1.309333	1.538479	0	0	1	1	1	1	1	1	1
2702	1	4.672	8	0	2	9	5	3	1	2.25	3.2	3.75	0	0	1.471377	1.387552	1.669135	1.595853	1.319841	0.8671	1.206656	0	0	1.200576	0.987673	0.955905	0.743002	0.260155	0.575474	0.677317	0	0	4.502159	3.703772	3.584646	2.786258	0.97558	2.158029	2.539938	0	0	1	1	1	1	1	1	1
2703	1	4.672	8	5	2	6	8	4	1	1.25	4.8	7.5	0	0	2.160901	2.048301	2.444607	2.346171	1.958415	1.322384	1.799408	0	0	1.202607	0.989703	0.955905	0.743002	0.308735	0.575474	0.677317	0	0	9.019549	7.422776	7.169291	5.572516	2.315513	4.316058	5.079876	0	0	1	1	1	1	1	1	1
2704	1	4.435	8	7	13	1	5	3	1	0.8	2.8	2.75	0	0	1.205202	1.124804	1.35621	1.287278	1.086303	0.733155	0.998016	0	0	1.200576	0.987673	0.955905	0.743002	0.260155	0.575474	0.677317	0	0	3.301584	2.7161	2.62874	2.043256	0.7154253	1.582555	1.862621	0	0	1	1	1	1	1	1	1
2705	1	4.435	8	6	2	7	7	3	1	1.75	4.8	1.75	1.421833	1.438176	1.689748	1.605924	1.932357	1.859076	1.514929	0.950428	1.373804	0.880752	0.865913	1.227736	0.995478	0.981712	0.749454	0.298993	0.581926	0.683768	1.541315	1.515348	2.148538	1.742087	1.717996	1.311544	0.5232381	1.018371	1.196595	1	1	1	1	1	1	1	1	1
2706	1	4.604	8	5	2	3	6	5	1	3.25	3.8	1.75	0	0	2.082053	1.946462	2.33634	2.220088	1.887792	1.30389	1.741816	0	0	1.201253	0.98835	0.955905	0.743002	0.276348	0.575474	0.677317	0	0	2.102192	1.729612	1.672835	1.300254	0.4836092	1.00708	1.185305	0	0	1	1	1	1	1	1	1
2707	1	4.604	8	0	2	10	7	3	1	2.25	2.8	4.5	0	0	1.674759	1.590933	1.911613	1.838332	1.504335	0.956484	1.367372	0	0	1.227736	0.995478	0.981712	0.749454	0.298993	0.581926	0.683768	0	0	5.524813	4.479651	4.417704	3.372542	1.345469	2.618667	3.076958	0	0	1	1	1	1	1	1	1
2708	1	4.604	8	0	2	9	5	2	1	1.25	6.8	1.75	1.070301	1.079342	1.256249	1.209877	1.443904	1.403365	1.138428	0.703856	1.029785	0.880752	0.865913	1.226382	0.994124	0.981712	0.749454	0.266606	0.581926	0.683768	1.541315	1.515348	2.146169	1.739717	1.717996	1.311544	0.466561	1.018371	1.196595	1	1	1	1	1	1	1	1	1
2709	1	4.604	8	5	2	2	6	6	1	1.25	3.8	3.25	0	0	2.014922	1.858434	2.255885	2.121716	1.800274	1.235444	1.659066	0	0	1.201253	0.98835	0.955905	0.743002	0.276348	0.575474	0.677317	0	0	3.904072	3.212136	3.106693	2.414757	0.8981314	1.870292	2.20128	0	0	1	1	1	1	1	1	1
2710	1	4.604	8	6	2	8	6	5	1	1.75	3.8	3.25	0	0	1.980182	1.838811	2.219241	2.095652	1.76917	1.233646	1.635289	0	0	1.201253	0.98835	0.955905	0.743002	0.276348	0.575474	0.677317	0	0	3.904072	3.212136	3.106693	2.414757	0.8981314	1.870292	2.20128	0	0	1	1	1	1	1	1	1
2711	1	4.604	8	0	2	10	6	2	1	1.75	4.2	2.25	0	0	1.365921	1.310869	1.57063	1.522503	1.231368	0.753823	1.111982	0	0	1.201253	0.98835	0.955905	0.743002	0.276348	0.575474	0.677317	0	0	2.702819	2.223787	2.150787	1.671755	0.6217833	1.294817	1.523963	0	0	1	1	1	1	1	1	1
2712	2	4.568	8	6	2	1	9	5	1	1.25	4.2	1.75	0	0	2.156744	2.029477	2.45132	2.342205	1.939339	1.231435	1.762363	0	0	1.203284	0.99038	0.955905	0.743002	0.324929	0.575474	0.677317	0	0	2.105746	1.733166	1.672835	1.300254	0.568625	1.00708	1.185305	0	0	1	1	1	1	1	1	1
2713	2	4.568	8	8	2	2	6	2	1	0.8	2.8	5.5	0	0	1.302521	1.258043	1.493729	1.455595	1.198265	0.746092	1.085221	0	0	1.201253	0.98835	0.955905	0.743002	0.276348	0.575474	0.677317	0	0	6.60689	5.435923	5.25748	4.086512	1.519915	3.165109	3.725243	0	0	1	1	1	1	1	1	1
2714	2	4.568	8	5	2	6	10	4	1	2.25	4.2	7.5	0	0	2.192774	2.095841	2.510098	2.425358	1.977992	1.244182	1.794539	0	0	1.229767	0.997509	0.981712	0.749454	0.347574	0.581926	0.683768	0	0	9.223252	7.481317	7.362839	5.620903	2.606802	4.364445	5.128263	0	0	1	1	1	1	1	1	1
2715	2	4.568	8	0	2	12	6	4	1	1.75	2.8	3.75	0	0	1.676293	1.563695	1.896179	1.797744	1.488115	0.980236	1.361146	0	0	1.227059	0.994801	0.981712	0.749454	0.2828	0.581926	0.683768	0	0	4.601472	3.730504	3.68142	2.810452	1.060499	2.182223	2.564132	0	0	1	1	1	1	1	1	1
2716	2	4.568	8	0	2	10	5	3	1	1.25	2.8	1.75	0	0	1.485863	1.410718	1.688841	1.623148	1.341194	0.878709	1.225573	0	0	1.200576	0.987673	0.955905	0.743002	0.260155	0.575474	0.677317	0	0	2.101008	1.728427	1.672835	1.300254	0.4552707	1.00708	1.185305	0	0	1	1	1	1	1	1	1
2717	1	4.581	8	6	2	6	6	3	1	2.25	3.2	3.25	1.476673	1.493016	1.720736	1.636911	1.950201	1.87692	1.563022	1.048138	1.434301	0.880752	0.865913	1.227059	0.994801	0.981712	0.749454	0.2828	0.581926	0.683768	2.862443	2.814217	3.987942	3.233104	3.190564	2.435725	0.9190992	1.89126	2.222248	1	1	1	1	1	1	1	1	1
2718	1	4.581	8	7	2	3	5	3	1	1.25	3.2	2.25	0	0	1.40795	1.327552	1.592676	1.523745	1.277431	0.844615	1.169227	0	0	1.226382	0.994124	0.981712	0.749454	0.266606	0.581926	0.683768	0	0	2.75936	2.236779	2.208852	1.686271	0.5998641	1.309333	1.538479	0	0	1	1	1	1	1	1	1
2719	1	4.581	8	0	2	9	6	5	2	1.25	3.2	1.25	0	0	1.690005	1.564301	1.912268	1.802377	1.484575	0.963288	1.354253	0	0	1.201253	0.98835	0.955905	0.743002	0.276348	0.575474	0.677317	0	0	1.501566	1.235437	1.194882	0.9287528	0.3454352	0.719343	0.8466461	0	0	1	1	1	1	1	1	1
2720	1	4.581	8	0	2	9	6	2	2	2.25	3.2	2.75	0	0	1.427625	1.372573	1.636355	1.588228	1.295546	0.815463	1.175525	0	0	1.201253	0.98835	0.955905	0.743002	0.276348	0.575474	0.677317	0	0	3.303445	2.717961	2.62874	2.043256	0.7599574	1.582555	1.862621	0	0	1	1	1	1	1	1	1
2721	1	7	8	6	2	3	5	2	1	0.3	5.8	1.75	0	0	1.210799	1.159396	1.419348	1.374508	1.106523	0.722193	1.01044	0	0	1.226382	0.994124	0.981712	0.749454	0.266606	0.581926	0.683768	0	0	2.146169	1.739717	1.717996	1.311544	0.466561	1.018371	1.196595	0	0	1	1	1	1	1	1	1
2722	1	7	8	7	2	7	7	2	1	1.75	4.2	7.5	0	0	1.748092	1.694937	2.064346	2.017243	1.596113	1.025697	1.453509	0	0	1.20193	0.989026	0.955905	0.743002	0.292542	0.575474	0.677317	0	0	9.014473	7.417698	7.169291	5.572516	2.194062	4.316058	5.079876	0	0	1	1	1	1	1	1	1
2723	3	5.026	8	0	2	10	6	3	1	2.25	3.2	4.5	0	0	1.662203	1.584078	1.934755	1.865524	1.508271	1.024374	1.387297	0	0	1.227059	0.994801	0.981712	0.749454	0.2828	0.581926	0.683768	0	0	5.521766	4.476605	4.417704	3.372542	1.272599	2.618667	3.076958	0	0	1	1	1	1	1	1	1
2724	3	5.026	8	0	2	11	5	3	1	2.25	3.2	2.25	0	0	1.398657	1.320532	1.636394	1.567164	1.247287	0.814017	1.138969	0	0	1.200576	0.987673	0.955905	0.743002	0.260155	0.575474	0.677317	0	0	2.701296	2.222263	2.150787	1.671755	0.585348	1.294817	1.523963	0	0	1	1	1	1	1	1	1
2725	3	5.026	8	7	2	4	5	3	1	0.8	5.3	2.25	1.197767	1.223204	1.466001	1.373082	1.700146	1.619089	1.317766	0.885624	1.20973	0.880752	0.865913	1.226382	0.994124	0.981712	0.749454	0.266606	0.581926	0.683768	1.981691	1.948304	2.75936	2.236779	2.208852	1.686271	0.5998641	1.309333	1.538479	1	1	1	1	1	1	1	1	1
2726	3	5.026	8	6	2	10	7	4	1	1.75	3.2	5.5	0	0	1.822736	1.693672	2.121401	2.007031	1.60221	1.053883	1.465128	0	0	1.227736	0.995478	0.981712	0.749454	0.298993	0.581926	0.683768	0	0	6.752549	5.47513	5.399415	4.121996	1.644463	3.200593	3.760726	0	0	1	1	1	1	1	1	1
2727	1	5.026	8	0	2	11	6	3	1	1.75	3.2	2.75	0	0	1.46189	1.383765	1.719667	1.650437	1.300124	0.825629	1.1815	0	0	1.227059	0.994801	0.981712	0.749454	0.2828	0.581926	0.683768	0	0	3.374413	2.735703	2.699708	2.060998	0.7776993	1.600296	1.880363	0	0	1	1	1	1	1	1	1
2728	1	5.026	8	6	2	6	9	4	1	2.25	3.8	2.75	0	0	2.072928	1.943866	2.434456	2.320088	1.825022	1.154462	1.657382	0	0	1.203284	0.99038	0.955905	0.743002	0.324929	0.575474	0.677317	0	0	3.30903	2.723546	2.62874	2.043256	0.8935535	1.582555	1.862621	0	0	1	1	1	1	1	1	1
2729	1	5.026	8	0	2	11	7	2	1	2.25	2.8	5.5	0	0	1.520736	1.467582	1.802152	1.75505	1.374989	0.860201	1.246292	0	0	1.20193	0.989026	0.955905	0.743002	0.292542	0.575474	0.677317	0	0	6.610613	5.439646	5.25748	4.086512	1.608979	3.165109	3.725243	0	0	1	1	1	1	1	1	1
2730	1	5.026	8	5	2	8	5	2	1	2.25	2.8	4.5	0	0	1.363884	1.300781	1.593343	1.537425	1.233902	0.822784	1.131122	0	0	1.226382	0.994124	0.981712	0.749454	0.266606	0.581926	0.683768	0	0	5.51872	4.473559	4.417704	3.372542	1.199728	2.618667	3.076958	0	0	1	1	1	1	1	1	1
2731	1	5.026	8	6	2	2	8	5	1	1.75	3.8	2.25	0	0	2.073811	1.924848	2.415119	2.285172	1.834404	1.187935	1.672787	0	0	1.202607	0.989703	0.955905	0.743002	0.308735	0.575474	0.677317	0	0	2.705865	2.226833	2.150787	1.671755	0.6946539	1.294817	1.523963	0	0	1	1	1	1	1	1	1
2732	1	5.026	8	0	2	10	4	2	1	0.8	2.8	1.25	0	0	1.129864	1.076712	1.313073	1.265972	1.026894	0.703064	0.945936	0	0	1.199899	0.986996	0.955905	0.743002	0.243961	0.575474	0.677317	0	0	1.499874	1.233745	1.194882	0.9287528	0.3049515	0.719343	0.8466461	0	0	1	1	1	1	1	1	1
2733	1	5.342	8	0	2	9	5	2	1	2.25	2.8	3.25	0	0	1.306523	1.253369	1.534117	1.487015	1.184219	0.774084	1.081685	0	0	1.226382	0.994124	0.981712	0.749454	0.266606	0.581926	0.683768	0	0	3.985742	3.230904	3.190564	2.435725	0.8664704	1.89126	2.222248	0	0	1	1	1	1	1	1	1
2734	1	5.342	8	0	2	10	9	4	1	2.25	3.2	3.25	0	0	2.061036	1.931973	2.425856	2.311487	1.809176	1.1288	1.639082	0	0	1.203284	0.99038	0.955905	0.743002	0.324929	0.575474	0.677317	0	0	3.910672	3.218736	3.106693	2.414757	1.056018	1.870292	2.20128	0	0	1	1	1	1	1	1	1
2735	1	5.342	8	0	2	9	5	3	1	1.25	3.2	2.75	0	0	1.466334	1.37826	1.702248	1.624202	1.311413	0.887744	1.205496	0	0	1.226382	0.994124	0.981712	0.749454	0.266606	0.581926	0.683768	0	0	3.372551	2.733842	2.699708	2.060998	0.7331673	1.600296	1.880363	0	0	1	1	1	1	1	1	1
2736	1	5.342	8	7	2	8	4	2	1	1.75	2.8	2.75	0	0	1.118344	1.065191	1.3098	1.262698	1.007309	0.661386	0.920828	0	0	1.103125	0.974092	0.859131	0.730099	0.231058	0.562571	0.664414	0	0	3.033593	2.678754	2.362611	2.007772	0.6354094	1.547071	1.827137	0	0	1	1	1	1	1	1	1
2737	1	5.342	8	0	2	9	5	2	1	1.25	3.2	1.75	0	0	1.296463	1.233362	1.513846	1.457929	1.169791	0.779512	1.072221	0	0	1.226382	0.994124	0.981712	0.749454	0.266606	0.581926	0.683768	0	0	2.146169	1.739717	1.717996	1.311544	0.466561	1.018371	1.196595	0	0	1	1	1	1	1	1	1
2738	1	5.342	8	0	2	10	6	2	1	3.25	3.2	3.75	0	0	1.492361	1.429258	1.758963	1.703045	1.34425	0.858266	1.222754	0	0	1.227059	0.994801	0.981712	0.749454	0.2828	0.581926	0.683768	0	0	4.601472	3.730504	3.68142	2.810452	1.060499	2.182223	2.564132	0	0	1	1	1	1	1	1	1
2739	1	5.342	8	0	2	10	4	2	1	2.25	2.8	3.75	0	0	1.287842	1.224739	1.498195	1.442277	1.166182	0.792214	1.07269	0	0	1.199899	0.986996	0.955905	0.743002	0.243961	0.575474	0.677317	0	0	4.499621	3.701234	3.584646	2.786258	0.9148545	2.158029	2.539938	0	0	1	1	1	1	1	1	1
2740	1	5.048	8	5	2	1	9	6	1	2.25	4.2	3.25	0	0	2.344171	2.155568	2.721659	2.557133	2.055909	1.337081	1.876202	0	0	1.203284	0.99038	0.955905	0.743002	0.324929	0.575474	0.677317	0	0	3.910672	3.218736	3.106693	2.414757	1.056018	1.870292	2.20128	0	0	1	1	1	1	1	1	1
2741	1	5.048	8	0	2	9	5	3	1	2.25	2.8	1.25	0	0	1.48016	1.384079	1.718225	1.633083	1.315255	0.884761	1.207632	0	0	1.200576	0.987673	0.955905	0.743002	0.260155	0.575474	0.677317	0	0	1.50072	1.234591	1.194882	0.9287528	0.3251933	0.719343	0.8466461	0	0	1	1	1	1	1	1	1
2742	1	5.048	8	6	2	3	6	5	1	1.25	5.3	1.75	0	0	1.876913	1.720205	2.163281	2.026579	1.652426	1.115837	1.518279	0	0	1.201253	0.98835	0.955905	0.743002	0.276348	0.575474	0.677317	0	0	2.102192	1.729612	1.672835	1.300254	0.4836092	1.00708	1.185305	0	0	1	1	1	1	1	1	1
2743	1	5.048	8	0	2	10	6	4	1	1.75	4.8	3.25	0	0	1.758869	1.637815	2.037948	1.930677	1.557873	1.052914	1.431633	0	0	1.227059	0.994801	0.981712	0.749454	0.2828	0.581926	0.683768	0	0	3.987942	3.233104	3.190564	2.435725	0.9190992	1.89126	2.222248	0	0	1	1	1	1	1	1	1
2744	1	5.048	8	6	2	7	5	4	1	1.25	3.8	1.75	0	0	1.558576	1.447471	1.799877	1.701423	1.3809	0.946755	1.272363	0	0	1.226382	0.994124	0.981712	0.749454	0.266606	0.581926	0.683768	0	0	2.146169	1.739717	1.717996	1.311544	0.466561	1.018371	1.196595	0	0	1	1	1	1	1	1	1
2745	1	5.048	8	6	2	9	5	5	1	2.25	3.2	2.25	0	0	1.792834	1.630791	2.05365	1.910057	1.561519	1.089428	1.443496	0	0	1.200576	0.987673	0.955905	0.743002	0.260155	0.575474	0.677317	0	0	2.701296	2.222263	2.150787	1.671755	0.585348	1.294817	1.523963	0	0	1	1	1	1	1	1	1
2746	1	5.048	8	8	2	7	5	4	1	1.25	3.2	1.25	0	0	1.550121	1.431008	1.787975	1.682424	1.364899	0.934815	1.257378	0	0	1.226382	0.994124	0.981712	0.749454	0.266606	0.581926	0.683768	0	0	1.532978	1.242655	1.22714	0.9368173	0.3332578	0.7274075	0.8547106	0	0	1	1	1	1	1	1	1
2747	1	5.048	8	5	2	4	5	2	1	0.8	6.8	3.25	0	0	1.31472	1.253695	1.542243	1.489008	1.194265	0.771559	1.088588	0	0	1.200576	0.987673	0.955905	0.743002	0.260155	0.575474	0.677317	0	0	3.901871	3.209936	3.106693	2.414757	0.8455027	1.870292	2.20128	0	0	1	1	1	1	1	1	1
2748	1	5.048	8	0	2	9	8	4	1	1.75	3.2	3.25	0	0	2.13604	2.006976	2.488303	2.373934	1.90225	1.26336	1.742528	0	0	1.202607	0.989703	0.955905	0.743002	0.308735	0.575474	0.677317	0	0	3.908472	3.216536	3.106693	2.414757	1.003389	1.870292	2.20128	0	0	1	1	1	1	1	1	1
2749	4	4.359	8	6	2	4	5	2	1	1.75	6.8	1.25	0	0	1.420302	1.375406	1.679552	1.640043	1.302246	0.815669	1.180602	0	0	1.200576	0.987673	0.955905	0.743002	0.260155	0.575474	0.677317	0	0	1.50072	1.234591	1.194882	0.9287528	0.3251933	0.719343	0.8466461	0	0	1	1	1	1	1	1	1
2750	4	4.359	8	7	2	3	4	5	1	1.25	3.2	3.25	0	0	1.704319	1.553059	1.938685	1.805576	1.508465	1.080495	1.401473	0	0	1.225705	0.993447	0.981712	0.749454	0.250413	0.581926	0.683768	0	0	3.983542	3.228703	3.190564	2.435725	0.8138416	1.89126	2.222248	0	0	1	1	1	1	1	1	1
2751	1	4.955	8	5	2	8	10	4	1	1.25	4.8	4.5	0	0	2.181136	2.056428	2.579666	2.468408	1.918348	1.16879	1.730959	0	0	1.229767	0.997509	0.981712	0.749454	0.347574	0.581926	0.683768	0	0	5.533951	4.48879	4.417704	3.372542	1.564081	2.618667	3.076958	0	0	1	1	1	1	1	1	1
2752	1	4.872	8	0	2	9	6	5	1	1.75	3.2	2.75	0	0	1.874987	1.718303	2.165276	2.025491	1.633404	1.099113	1.499831	0	0	1.201253	0.98835	0.955905	0.743002	0.276348	0.575474	0.677317	0	0	3.303445	2.717961	2.62874	2.043256	0.7599574	1.582555	1.862621	0	0	1	1	1	1	1	1	1
2753	1	4.872	8	5	2	5	6	3	1	1.75	3.8	1.75	0	0	1.681404	1.58585	1.957851	1.873763	1.51563	0.999762	1.386663	0	0	1.201253	0.98835	0.955905	0.743002	0.276348	0.575474	0.677317	0	0	2.102192	1.729612	1.672835	1.300254	0.4836092	1.00708	1.185305	0	0	1	1	1	1	1	1	1
2754	1	4.359	8	0	2	10	10	4	1	3.25	5.3	3.75	0	0	2.33995	2.215242	2.758358	2.647101	2.076318	1.298521	1.881869	0	0	1.229767	0.997509	0.981712	0.749454	0.347574	0.581926	0.683768	0	0	4.611626	3.740658	3.68142	2.810452	1.303401	2.182223	2.564132	0	0	1	1	1	1	1	1	1
2755	1	4.359	8	7	3	1	6	4	1	1.25	3.8	5.5	1.004933	1.107087	1.604578	1.476222	1.858105	1.745152	1.410102	0.927483	1.289447	0.872365	0.859461	1.201253	0.98835	0.955905	0.743002	0.276348	0.933318	0.677317	4.798005	4.727037	6.60689	5.435923	5.25748	4.086512	1.519915	5.133246	3.725243	1	1	1	1	1	1	1	1	1
2756	1	4.876	8	0	2	10	14	6	1	3.25	4.2	7.5	0	0	3.040691	2.848031	3.588499	3.416618	2.658429	1.625254	2.400135	0	0	1.232475	1.000217	0.981712	0.749454	0.412348	0.581926	0.683768	0	0	9.24356	7.501625	7.362839	5.620903	3.092606	4.364445	5.128263	0	0	1	1	1	1	1	1	1
2757	1	4.876	8	6	2	7	8	3	1	2.25	5.3	1.75	0	0	2.018681	1.9197	2.369162	2.280856	1.810074	1.168546	1.649692	0	0	1.202607	0.989703	0.955905	0.743002	0.308735	0.575474	0.677317	0	0	2.104562	1.731981	1.672835	1.300254	0.5402864	1.00708	1.185305	0	0	1	1	1	1	1	1	1
2758	1	4.876	8	0	2	9	5	3	1	3.25	2.8	3.75	0	0	1.503606	1.414872	1.760405	1.681242	1.33392	0.860629	1.215598	0	0	1.200576	0.987673	0.955905	0.743002	0.260155	0.575474	0.677317	0	0	4.502159	3.703772	3.584646	2.786258	0.97558	2.158029	2.539938	0	0	1	1	1	1	1	1	1
2759	1	4.876	8	0	2	10	3	2	1	1.25	2.8	1.25	0	0	1.570381	1.513626	1.774382	1.723749	1.488581	1.16812	1.408465	0	0	1.225028	0.99277	0.981712	0.749454	0.234219	0.581926	0.683768	0	0	1.531286	1.240963	1.22714	0.9368173	0.2927742	0.7274075	0.8547106	0	0	1	1	1	1	1	1	1
2760	1	4.876	8	0	2	9	5	4	1	3.25	6.2	5.5	0	0	1.724158	1.591199	2.003471	1.884852	1.505022	0.987433	1.375625	0	0	1.200576	0.987673	0.955905	0.743002	0.260155	0.575474	0.677317	0	0	6.603167	5.432199	5.25748	4.086512	1.430851	3.165109	3.725243	0	0	1	1	1	1	1	1	1
2761	1	4.62	8	7	2	3	6	4	1	1.25	3.8	3.25	0	0	1.658182	1.539721	1.926792	1.822546	1.468845	0.959361	1.341474	0	0	1.201253	0.98835	0.955905	0.743002	0.276348	0.575474	0.677317	0	0	3.904072	3.212136	3.106693	2.414757	0.8981314	1.870292	2.20128	0	0	1	1	1	1	1	1	1
2762	1	4.7	8	0	2	11	4	2	1	1.75	2.1	7.5	0	0	1.163887	1.098879	1.363101	1.305105	1.036545	0.670581	0.945054	0	0	1.225705	0.993447	0.981712	0.749454	0.250413	0.581926	0.683768	0	0	9.19279	7.450854	7.362839	5.620903	1.878096	4.364445	5.128263	0	0	1	1	1	1	1	1	1
2763	1	4.7	8	0	2	9	8	2	1	1.75	5.3	1.25	0	0	1.750232	1.693477	2.07378	2.023146	1.587663	0.994235	1.439306	0	0	1.228413	0.996155	0.981712	0.749454	0.315187	0.581926	0.683768	0	0	1.535516	1.245194	1.22714	0.9368173	0.3939834	0.7274075	0.8547106	0	0	1	1	1	1	1	1	1
2764	1	4.7	8	0	2	10	6	5	1	2.25	2.8	1.25	0	0	1.871146	1.722713	2.164748	2.032325	1.636251	1.096526	1.50132	0	0	1.201253	0.98835	0.955905	0.743002	0.276348	0.575474	0.677317	0	0	1.501566	1.235437	1.194882	0.9287528	0.3454352	0.719343	0.8466461	0	0	1	1	1	1	1	1	1
2765	1	4.7	8	7	2	6	6	6	1	1.25	5.3	1.25	0	0	2.00642	1.815761	2.31369	2.143595	1.723395	1.150795	1.580245	0	0	1.201253	0.98835	0.955905	0.743002	0.276348	0.575474	0.677317	0	0	1.501566	1.235437	1.194882	0.9287528	0.3454352	0.719343	0.8466461	0	0	1	1	1	1	1	1	1
2766	1	5.348	8	5	2	8	5	2	1	2.25	2.8	3.25	0	0	1.31786	1.261104	1.551605	1.500971	1.186939	0.759013	1.079957	0	0	1.200576	0.987673	0.955905	0.743002	0.260155	0.575474	0.677317	0	0	3.901871	3.209936	3.106693	2.414757	0.8455027	1.870292	2.20128	0	0	1	1	1	1	1	1	1
2767	1	5.348	8	6	2	9	5	6	1	1.25	3.2	2.75	0	0	2.059917	1.859008	2.34034	2.1611	1.792038	1.289122	1.666309	0	0	1.226382	0.994124	0.981712	0.749454	0.266606	0.581926	0.683768	0	0	3.372551	2.733842	2.699708	2.060998	0.7331673	1.600296	1.880363	0	0	1	1	1	1	1	1	1
2768	1	5.436	8	0	2	9	4	3	1	1.75	2.8	2.75	0	0	1.350223	1.251241	1.559497	1.471191	1.192495	0.812719	1.097551	0	0	1.225705	0.993447	0.981712	0.749454	0.250413	0.581926	0.683768	0	0	3.37069	2.73198	2.699708	2.060998	0.6886352	1.600296	1.880363	0	0	1	1	1	1	1	1	1
2769	1	5.436	8	0	2	10	5	4	1	2.25	3.2	2.75	0	0	1.601555	1.478846	1.857212	1.747738	1.402066	0.931022	1.284305	0	0	1.200576	0.987673	0.955905	0.743002	0.260155	0.575474	0.677317	0	0	3.301584	2.7161	2.62874	2.043256	0.7154253	1.582555	1.862621	0	0	1	1	1	1	1	1	1
2770	1	5.436	8	0	2	9	4	2	1	1.25	2.1	1.75	0	0	1.112386	1.047381	1.298319	1.240325	0.990942	0.651112	0.905985	0	0	1.225705	0.993447	0.981712	0.749454	0.250413	0.581926	0.683768	0	0	2.144984	1.738533	1.717996	1.311544	0.4382224	1.018371	1.196595	0	0	1	1	1	1	1	1	1
2771	1	5.436	8	0	2	10	5	2	1	1.75	5.3	7.5	0	0	1.378517	1.313509	1.616433	1.558436	1.240297	0.806773	1.131916	0	0	1.200576	0.987673	0.955905	0.743002	0.260155	0.575474	0.677317	0	0	9.004318	7.407545	7.169291	5.572516	1.95116	4.316058	5.079876	0	0	1	1	1	1	1	1	1
